Parameters vs Time
Line A: Structure Forces, Total Force/Moment - Global X (floater) [N]

*Time (s);Line A (N)
752.5;663522.5
752.60004;694340.375
752.70001;725333.0625
752.79999;756256.3125
752.90002;786862.1875
753;816975.375
753.10004;846272.5625
753.20001;874611.125
753.29999;901686.625
753.40002;927437.8125
753.5;951569
753.60004;974019.875
753.70001;994647.9375
753.79999;1013407.875
753.90002;1030177.375
754;1045023.8125
754.10004;1057905.5
754.20001;1068878.875
754.29999;1078039.5
754.40002;1085491.125
754.5;1091416.75
754.60004;1095900.375
754.70001;1099165.875
754.79999;1101391.25
754.90002;1102747.875
755;1103396.375
755.10004;1103563.25
755.20001;1103384.5
755.29999;1103042.5
755.40002;1102695.25
755.5;1102401
755.60004;1102263.125
755.70001;1102271.625
755.79999;1102451.75
755.90002;1102896.875
756;1103431.375
756.10004;1103939
756.20001;1104401.375
756.29999;1104607.5
756.40002;1104340.5
756.5;1103436.75
756.60004;1101670.75
756.70001;1098918.375
756.79999;1094820.125
756.90002;1089216.25
757;1081963.25
757.10004;1072804.125
757.20001;1061581.5
757.29999;1048244.3125
757.40002;1032606.3125
757.5;1014741.4375
757.60004;994545.3125
757.70001;972169.5625
757.79999;947653.8125
757.90002;921178.6875
758;892951
758.10004;863243.375
758.20001;832329.625
758.29999;800586.0625
758.40002;768275.4375
758.5;735923.25
758.60004;703854.3125
758.70001;672545.375
758.79999;642439
758.90002;613851.25
759;587305.625
759.10004;563129.8125
759.20001;541667.4375
759.29999;523223.40625
759.40002;508049.84375
759.5;496332.28125
759.60004;488231.53125
759.70001;483816.65625
759.79999;483096.40625
759.90002;486006.125
760;492458.6875
760.10004;502239.125
760.20001;515135.03125
760.29999;530816.6875
760.40002;548982.8125
760.5;569204.625
760.60004;591116.125
760.70001;614199.625
760.79999;638062.1875
760.90002;662245.6875
761;686254.625
761.10004;709681.5625
761.20001;732089.6875
761.29999;753054.1875
761.40002;772314.1875
761.5;789510
761.60004;804372.25
761.70001;816722.25
761.79999;826422.3125
761.90002;833388.125
762;837562.125
762.10004;839019.25
762.20001;837812.8125
762.29999;834081.8125
762.40002;828012.4375
762.5;819796.6875
762.60004;809682.6875
762.70001;797978.4375
762.79999;784914.4375
762.90002;770788.3125
763;755877.125
763.10004;740497.6875
763.20001;724858.125
763.29999;709270.4375
763.40002;693833.8125
763.5;678813.875
763.60004;664340.75
763.70001;650486.375
763.79999;637290.125
763.90002;624810.0625
764;613027.5625
764.10004;601865.625
764.20001;591264.0625
764.29999;581109.8125
764.40002;571219.3125
764.5;561490.5625
764.60004;551751.375
764.70001;541849.8125
764.79999;531613.5625
764.90002;520907.15625
765;509593.125
765.10004;497597.53125
765.20001;484824.875
765.29999;471224.28125
765.40002;456793.21875
765.5;441587.40625
765.60004;425652.28125
765.70001;409094.28125
765.79999;392068.78125
765.90002;374720.03125
766;357281.875
766.10004;339938.40625
766.20001;322973.46875
766.29999;306589.40625
766.40002;291049.625
766.5;276610.21875
766.60004;263464.5625
766.70001;251871.90625
766.79999;241990
766.90002;233948.640625
767;227912.59375
767.10004;223872.6875
767.20001;221918.9375
767.29999;221980.09375
767.40002;223994.15625
767.5;227819.828125
767.60004;233296.3125
767.70001;240171.8125
767.79999;248203.90625
767.90002;257132.5625
768;266577.15625
768.10004;276266.28125
768.20001;285803.59375
768.29999;294853.375
768.40002;303108.4375
768.5;310225.1875
768.60004;315928.8125
768.70001;319945.21875
768.79999;322106.53125
768.90002;322206.28125
769;320190.40625
769.10004;316013.96875
769.20001;309715.5625
769.29999;301371.09375
769.40002;291174.71875
769.5;279328.9375
769.60004;266129.28125
769.70001;251943.21875
769.79999;237142.546875
769.90002;222138.34375
770;207478.34375
770.10004;193610.015625
770.20001;181040.34375
770.29999;170271.859375
770.40002;161851.328125
770.5;156216.3125
770.60004;153822.65625
770.70001;155078.84375
770.79999;160336.375
770.90002;169897.875
771;183959.375
771.10004;202740.5
771.20001;226278.59375
771.29999;254602.40625
771.40002;287654.75
771.5;325258.34375
771.60004;367190.46875
771.70001;413197.96875
771.79999;462892.5
771.90002;515944.25
772;571818.5
772.10004;630100.625
772.20001;690221.4375
772.29999;751716.1875
772.40002;813989.1875
772.5;876553.25
772.60004;938993.5
772.70001;1000641.5625
772.79999;1061154.75
772.90002;1120247.875
773;1177409.75
773.10004;1232335.875
773.20001;1284926.875
773.29999;1334898.5
773.40002;1382210.125
773.5;1426740.75
773.60004;1468483.375
773.70001;1507549.5
773.79999;1544008
773.90002;1578090.375
774;1609810.125
774.10004;1639547.5
774.20001;1667433.625
774.29999;1693621.75
774.40002;1718527.5
774.5;1742215.5
774.60004;1765027.625
774.70001;1787006
774.79999;1808338.375
774.90002;1829195.625
775;1849660.375
775.10004;1869643.75
775.20001;1889215.875
775.29999;1908320
775.40002;1926852
775.5;1944718.875
775.60004;1961588.25
775.70001;1977383
775.79999;1991825.75
775.90002;2004706
776;2015698.75
776.10004;2024545.5
776.20001;2030984
776.29999;2034766.125
776.40002;2035706.75
776.5;2033526.75
776.60004;2028110.75
776.70001;2019406.75
776.79999;2007172.25
776.90002;1991392.25
777;1972236.125
777.10004;1949638.625
777.20001;1923715
777.29999;1894763
777.40002;1862833.625
777.5;1828263.375
777.60004;1791331.75
777.70001;1752387.125
777.79999;1711812.25
777.90002;1669901.625
778;1627008.75
778.10004;1583600.25
778.20001;1539999.875
778.29999;1496606.875
778.40002;1453691.875
778.5;1411614.125
778.60004;1370558.625
778.70001;1330900.75
778.79999;1292714.125
778.90002;1256200.875
779;1221398.875
779.10004;1188438.375
779.20001;1157316.625
779.29999;1127938.375
779.40002;1100192.125
779.5;1074124.5
779.60004;1049417
779.70001;1025964.1875
779.79999;1003591.5625
779.90002;982039.125
780;961153.0625
780.10004;940673.6875
780.20001;920430.9375
780.29999;900225.875
780.40002;879842.5
780.5;859166.9375
780.60004;838114.25
780.70001;816561.0625
780.79999;794504.9375
780.90002;771849.8125
781;748688.0625
781.10004;725051.8125
781.20001;701046.75
781.29999;676786.9375
781.40002;652408.875
781.5;628087.5625
781.60004;604028.5625
781.70001;580412.625
781.79999;557486.1875
781.90002;535407.9375
782;514438.0625
782.10004;494703.125
782.20001;476448.6875
782.29999;459782.75
782.40002;444841.09375
782.5;431762.28125
782.60004;420575
782.70001;411352.84375
782.79999;404068.6875
782.90002;398692.71875
783;395168.28125
783.10004;393426.1875
783.20001;393300.625
783.29999;394653.09375
783.40002;397337.0625
783.5;401132.6875
783.60004;405852.5
783.70001;411278.4375
783.79999;417228.03125
783.90002;423455.90625
784;429771.125
784.10004;436022.6875
784.20001;441993.15625
784.29999;447544.53125
784.40002;452552.40625
784.5;456897.9375
784.60004;460514.96875
784.70001;463350.84375
784.79999;465384.625
784.90002;466591.96875
785;467012.78125
785.10004;466680.5625
785.20001;465667.34375
785.29999;464051.25
785.40002;461940.71875
785.5;459399.0625
785.60004;456563.96875
785.70001;453490.15625
785.79999;450317.28125
785.90002;447101.90625
786;443973.25
786.10004;440974.125
786.20001;438132.25
786.29999;435504.84375
786.40002;433137.84375
786.5;430954.875
786.60004;428987.5625
786.70001;427180.65625
786.79999;425502.84375
786.90002;423859.96875
787;422174.3125
787.10004;420343.78125
787.20001;418314.46875
787.29999;415954.8125
787.40002;413177.3125
787.5;409899
787.60004;406033.15625
787.70001;401503.8125
787.79999;396262.25
787.90002;390286.9375
788;383522.75
788.10004;375997.0625
788.20001;367714.9375
788.29999;358721.875
788.40002;349065.84375
788.5;338848.75
788.60004;328129.5
788.70001;317056.53125
788.79999;305710.78125
788.90002;294240.96875
789;282782.90625
789.10004;271468.53125
789.20001;260423.78125
789.29999;249788.125
789.40002;239669
789.5;230190.578125
789.60004;221413.515625
789.70001;213444.578125
789.79999;206317.9375
789.90002;200074.5
790;194725.40625
790.10004;190245.625
790.20001;186626.3125
790.29999;183803.9375
790.40002;181716.25
790.5;180262.71875
790.60004;179359.375
790.70001;178889.78125
790.79999;178750.96875
790.90002;178790.5
791;178947.140625
791.10004;179065.828125
791.20001;179066.875
791.29999;178843.0625
791.40002;178335.34375
791.5;177462.875
791.60004;176199.53125
791.70001;174523.5
791.79999;172455.84375
791.90002;170004.328125
792;167238.53125
792.10004;164229.78125
792.20001;161054.796875
792.29999;157850.65625
792.40002;154711.625
792.5;151808.953125
792.60004;149248.03125
792.70001;147202.65625
792.79999;145815.9375
792.90002;145239.5
793;145577.3125
793.10004;146966.875
793.20001;149507.40625
793.29999;153283.59375
793.40002;158336.71875
793.5;164709.6875
793.60004;172413.46875
793.70001;181385.28125
793.79999;191602.5625
793.90002;202959.375
794;215340.4375
794.10004;228617.3125
794.20001;242597.109375
794.29999;257103.765625
794.40002;271954.8125
794.5;286899.15625
794.60004;301732.34375
794.70001;316202.5625
794.79999;330070.40625
794.90002;343173.78125
795;355195.34375
795.10004;366044.125
795.20001;375437.5625
795.29999;383277.5
795.40002;389415.46875
795.5;393756.40625
795.60004;396236.15625
795.70001;396788.71875
795.79999;395454.25
795.90002;392221.875
796;387172.09375
796.10004;380376.0625
796.20001;372006.59375
796.29999;362160.84375
796.40002;351047.40625
796.5;338798.40625
796.60004;325696.6875
796.70001;311925.28125
796.79999;297672.0625
796.90002;283176.09375
797;268691.3125
797.10004;254388.203125
797.20001;240496.765625
797.29999;227191.6875
797.40002;214621.6875
797.5;202977.875
797.60004;192351.640625
797.70001;182873.78125
797.79999;174599
797.90002;167567.453125
798;161848.21875
798.10004;157422.734375
798.20001;154271.328125
798.29999;152395.21875
798.40002;151688.625
798.5;152110.46875
798.60004;153616.90625
798.70001;156087.53125
798.79999;159443.234375
798.90002;163620.765625
799;168532.625
799.10004;174107.765625
799.20001;180246.84375
799.29999;186937.359375
799.40002;194134.34375
799.5;201783.53125
799.60004;209903.109375
799.70001;218476.3125
799.79999;227521.171875
799.90002;237104.71875
800;247230.0625
800.10004;257998.4375
800.20001;269475.875
800.29999;281705.375
800.40002;294800.53125
800.5;308826.34375
800.60004;323845.625
800.70001;339952.96875
800.79999;357197.15625
800.90002;375633.15625
801;395250.09375
801.10004;416111
801.20001;438175.5
801.29999;461369.59375
801.40002;485719.03125
801.5;511086.9375
801.60004;537341.1875
801.70001;564368.3125
801.79999;591974.8125
801.90002;619991.5625
802;648241.4375
802.10004;676423.625
802.20001;704326.0625
802.29999;731682.9375
802.40002;758220.0625
802.5;783697.125
802.60004;807857.1875
802.70001;830381.9375
802.79999;851076.5
802.90002;869668.875
803;885955.1875
803.10004;899760.375
803.20001;910854.875
803.29999;919191.8125
803.40002;924551.375
803.5;926979.875
803.60004;926377.5625
803.70001;922794.125
803.79999;916276.9375
803.90002;906919.5625
804;894769.3125
804.10004;880096.8125
804.20001;863020.5
804.29999;843794.4375
804.40002;822659.25
804.5;799896.25
804.60004;775760
804.70001;750568.5625
804.79999;724662.625
804.90002;698301.3125
805;671862.4375
805.10004;645603.6875
805.20001;619840.5
805.29999;594841.5
805.40002;570870
805.5;548154.6875
805.60004;526882.125
805.70001;507274.125
805.79999;489428.90625
805.90002;473451.625
806;459456.75
806.10004;447448.84375
806.20001;437422.625
806.29999;429324.03125
806.40002;423190.40625
806.5;418849.6875
806.60004;416182.03125
806.70001;415080.03125
806.79999;415355.09375
806.90002;416876.40625
807;419443.53125
807.10004;422832.3125
807.20001;426884.625
807.29999;431446.78125
807.40002;436293.59375
807.5;441291.5625
807.60004;446314.28125
807.70001;451180.375
807.79999;455794.8125
807.90002;460122.78125
808;464031.53125
808.10004;467574.28125
808.20001;470734.0625
808.29999;473489.875
808.40002;475917.09375
808.5;478149
808.60004;480233.6875
808.70001;482299.9375
808.79999;484546.90625
808.90002;487036.40625
809;490021.78125
809.10004;493570.65625
809.20001;497932.90625
809.29999;503238.875
809.40002;509690.3125
809.5;517362.40625
809.60004;526395.8125
809.70001;536917
809.79999;548990.625
809.90002;562718.1875
810;578032.875
810.10004;595033
810.20001;613623.4375
810.29999;633739.0625
810.40002;655269.75
810.5;678125.625
810.60004;702146.25
810.70001;727146.6875
810.79999;752890.5625
810.90002;779217.5625
811;805847.5625
811.10004;832581
811.20001;859098
811.29999;885207.0625
811.40002;910757.75
811.5;935312.8125
811.60004;958774.5625
811.70001;980966.625
811.79999;1001704
811.90002;1020793.625
812;1038192.625
812.10004;1053763.125
812.20001;1067436.5
812.29999;1079280.125
812.40002;1089223
812.5;1097411.375
812.60004;1103820.75
812.70001;1108579.75
812.79999;1111892
812.90002;1113859.875
813;1114692
813.10004;1114596.5
813.20001;1113715.625
813.29999;1112322.625
813.40002;1110506.25
813.5;1108567.875
813.60004;1106675.25
813.70001;1104971.25
813.79999;1103511.5
813.90002;1102555
814;1102132.75
814.10004;1102217.625
814.20001;1102951
814.29999;1104306.5
814.40002;1106149
814.5;1108478.25
814.60004;1111139.25
814.70001;1114053
814.79999;1117023.625
814.90002;1119773.75
815;1122221.75
815.10004;1124060.375
815.20001;1125092.125
815.29999;1125072.5
815.40002;1123764.5
815.5;1120972.5
815.60004;1116488
815.70001;1110113.75
815.79999;1101767.125
815.90002;1091201.125
816;1078393.25
816.10004;1063317.5
816.20001;1045906.6875
816.29999;1026215.875
816.40002;1004325.25
816.5;980328.5
816.60004;954324.625
816.70001;926632.3125
816.79999;897437.6875
816.90002;866940.9375
817;835448.625
817.10004;803336.5
817.20001;770888
817.29999;738443.75
817.40002;706338.625
817.5;674909.8125
817.60004;644532.1875
817.70001;615510.375
817.79999;588095.9375
817.90002;562629.0625
818;539343.0625
818.10004;518449.40625
818.20001;500129.5
818.29999;484475.03125
818.40002;471617.03125
818.5;461621.65625
818.60004;454471.1875
818.70001;450164.0625
818.79999;448567.25
818.90002;449639.53125
819;453207.96875
819.10004;459091.96875
819.20001;467102.125
819.29999;476981.5
819.40002;488523.4375
819.5;501459.625
819.60004;515546.875
819.70001;530498.5
819.79999;546096.25
819.90002;562069.5625
820;578207.25
820.10004;594259.1875
820.20001;610043.6875
820.29999;625348.6875
820.40002;640118.3125
820.5;654130.75
820.60004;667383
820.70001;679743.75
820.79999;691188.625
820.90002;701706.0625
821;711312.8125
821.10004;720027.75
821.20001;727886.75
821.29999;734953.5
821.40002;741363
821.5;747102
821.60004;752346
821.70001;757158.625
821.79999;761567.25
821.90002;765793.0625
822;769815.6875
822.10004;773645.3125
822.20001;777505.25
822.29999;781323.875
822.40002;785166
822.5;789070
822.60004;792966.25
822.70001;796872
822.79999;800760.9375
822.90002;804579.4375
823;808267.375
823.10004;811772.625
823.20001;815018.4375
823.29999;817897
823.40002;820278.375
823.5;822202
823.60004;823436.625
823.70001;823979.125
823.79999;823747.3125
823.90002;822574.6875
824;820526.0625
824.10004;817482.25
824.20001;813350.4375
824.29999;808202.625
824.40002;801889.9375
824.5;794518.3125
824.60004;786057.375
824.70001;776497.9375
824.79999;765909.5625
824.90002;754294.5
825;741782.625
825.10004;728408
825.20001;714180.6875
825.29999;699287.625
825.40002;683779.75
825.5;667786.5625
825.60004;651339.125
825.70001;634679.25
825.79999;617829.25
825.90002;600885.5625
826;584022.875
826.10004;567380.5625
826.20001;551020.3125
826.29999;535126.6875
826.40002;519732.875
826.5;505029.59375
826.60004;491131.09375
826.70001;478094.125
826.79999;466091.9375
826.90002;455180.75
827;445479.96875
827.10004;437023.125
827.20001;429966.8125
827.29999;424356.25
827.40002;420236.0625
827.5;417678.15625
827.60004;416729.25
827.70001;417389.9375
827.79999;419667.375
827.90002;423587.75
828;429096.1875
828.10004;436193
828.20001;444765.5
828.29999;454830.125
828.40002;466216.65625
828.5;478809.5
828.60004;492555.0625
828.70001;507189.34375
828.79999;522678.21875
828.90002;538779.5
829;555298.8125
829.10004;572088.4375
829.20001;588904.4375
829.29999;605559
829.40002;621822.6875
829.5;637527.3125
829.60004;652424.1875
829.70001;666346.3125
829.79999;679130.75
829.90002;690649.75
830;700664.3125
830.10004;709165.5625
830.20001;715990.875
830.29999;721122.9375
830.40002;724437.875
830.5;726054.6875
830.60004;725873.75
830.70001;723978.8125
830.79999;720475.1875
830.90002;715441.4375
831;709050.3125
831.10004;701424
831.20001;692722.5625
831.29999;683152.4375
831.40002;672888
831.5;662147.3125
831.60004;651184.6875
831.70001;640139.25
831.79999;629232.25
831.90002;618599.4375
832;608509
832.10004;599054.4375
832.20001;590369.5
832.29999;582552.5625
832.40002;575764.375
832.5;569894.9375
832.60004;565082.3125
832.70001;561328.6875
832.79999;558562.75
832.90002;556743.375
833;555764.875
833.10004;555529.75
833.20001;555910.1875
833.29999;556817.3125
833.40002;558031.25
833.5;559519.625
833.60004;561029.75
833.70001;562504.375
833.79999;563769.375
833.90002;564759.375
834;565381.25
834.10004;565560.3125
834.20001;565213.625
834.29999;564451.1875
834.40002;563185.9375
834.5;561501.625
834.60004;559473.125
834.70001;557198.4375
834.79999;554833.5
834.90002;552528.5625
835;550439.0625
835.10004;548735.0625
835.20001;547644.3125
835.29999;547333.75
835.40002;548003.375
835.5;549813.25
835.60004;552982.9375
835.70001;557564.8125
835.79999;563732.75
835.90002;571556.0625
836;581058.5
836.10004;592284
836.20001;605178.5625
836.29999;619622.1875
836.40002;635538.0625
836.5;652680.3125
836.60004;670911.8125
836.70001;689910.8125
836.79999;709424.25
836.90002;729120.3125
837;748665.875
837.10004;767698.4375
837.20001;785805.25
837.29999;802681.25
837.40002;817903.0625
837.5;831131.9375
837.60004;842065.8125
837.70001;850384.4375
837.79999;855853
837.90002;858226.125
838;857379.875
838.10004;853164.8125
838.20001;845554.5625
838.29999;834600.1875
838.40002;820302.25
838.5;802880.0625
838.60004;782491.1875
838.70001;759359.375
838.79999;733849.25
838.90002;706300.3125
839;677070.75
839.10004;646629.9375
839.20001;615434.5
839.29999;583883.8125
839.40002;552498.5625
839.5;521718.15625
839.60004;491978.59375
839.70001;463722.3125
839.79999;437357.28125
839.90002;413230.375
840;391604.125
840.10004;372786.0625
840.20001;356931.125
840.29999;344195.5
840.40002;334670.125
840.5;328347
840.60004;325163.78125
840.70001;325009
840.79999;327743.6875
840.90002;333160.71875
841;340954.875
841.10004;350852.28125
841.20001;362561.09375
841.29999;375650.8125
841.40002;389859.65625
841.5;404786.09375
841.60004;420032.40625
841.70001;435328.4375
841.79999;450322.375
841.90002;464734.3125
842;478284.78125
842.10004;490790.21875
842.20001;502113.875
842.29999;512096.84375
842.40002;520693.15625
842.5;527835.1875
842.60004;533673.4375
842.70001;538207.6875
842.79999;541562.75
842.90002;543991.125
843;545598.875
843.10004;546681.1875
843.20001;547452.875
843.29999;548168.6875
843.40002;549161.375
843.5;550613.4375
843.60004;552839.1875
843.70001;556090.9375
843.79999;560540.125
843.90002;566366.75
844;573754.5
844.10004;582792.8125
844.20001;593565.75
844.29999;606091.9375
844.40002;620352.8125
844.5;636262.6875
844.60004;653746.25
844.70001;672637.25
844.79999;692735.125
844.90002;713863.75
845;735771.6875
845.10004;758158.625
845.20001;780829.8125
845.29999;803385.5
845.40002;825677.875
845.5;847380.1875
845.60004;868203.125
845.70001;887975.75
845.79999;906434
845.90002;923431.875
846;938828.75
846.10004;952519.625
846.20001;964388.625
846.29999;974451.625
846.40002;982752.25
846.5;989286.4375
846.60004;994140.75
846.70001;997466.625
846.79999;999364.3125
846.90002;1000043.8125
847;999686.625
847.10004;998439.875
847.20001;996613.3125
847.29999;994333.25
847.40002;991791.125
847.5;989235.625
847.60004;986777.0625
847.70001;984598.625
847.79999;982825.75
847.90002;981525.0625
848;980779.9375
848.10004;980608
848.20001;980978.375
848.29999;981914.0625
848.40002;983290.5625
848.5;985003.125
848.60004;986948.625
848.70001;988958.25
848.79999;990859
848.90002;992457.625
849;993587.5625
849.10004;994034.625
849.20001;993584.625
849.29999;992096.75
849.40002;989300.1875
849.5;985153.1875
849.60004;979461.9375
849.70001;972087.25
849.79999;962984.4375
849.90002;952132.625
850;939413.375
850.10004;924936.9375
850.20001;908670.25
850.29999;890693
850.40002;871205.6875
850.5;850298.25
850.60004;828066.8125
850.70001;804783.0625
850.79999;780655.1875
850.90002;755763.6875
851;730410.6875
851.10004;704787.0625
851.20001;679126.0625
851.29999;653637.5
851.40002;628515.75
851.5;603853.9375
851.60004;579972.4375
851.70001;556867.1875
851.79999;534764.3125
851.90002;513681.53125
852;493697.59375
852.10004;474892.78125
852.20001;457259.40625
852.29999;440761.03125
852.40002;425420.6875
852.5;411148.59375
852.60004;397905.125
852.70001;385592.9375
852.79999;374124.84375
852.90002;363410.9375
853;353350.75
853.10004;343847.625
853.20001;334786.34375
853.29999;326086.53125
853.40002;317697.53125
853.5;309492.84375
853.60004;301444.875
853.70001;293536.21875
853.79999;285687
853.90002;277922.21875
854;270236.34375
854.10004;262618.6875
854.20001;255132.6875
854.29999;247791.84375
854.40002;240656.9375
854.5;233801.6875
854.60004;227268.78125
854.70001;221148.59375
854.79999;215488.8125
854.90002;210338.28125
855;205810.46875
855.10004;201917.171875
855.20001;198715.25
855.29999;196256.328125
855.40002;194552.4375
855.5;193599.28125
855.60004;193442.5
855.70001;194030.5625
855.79999;195391.625
855.90002;197457.5
856;200241.15625
856.10004;203644.46875
856.20001;207637.71875
856.29999;212153.03125
856.40002;217180.46875
856.5;222610.296875
856.60004;228406.53125
856.70001;234505.359375
856.79999;240874.625
856.90002;247473.890625
857;254252.28125
857.10004;261201.140625
857.20001;268277.25
857.29999;275497.90625
857.40002;282830.375
857.5;290314.3125
857.60004;297976.28125
857.70001;305770.15625
857.79999;313768.09375
857.90002;321993.71875
858;330431.5
858.10004;339108.25
858.20001;348121.375
858.29999;357366
858.40002;366940.28125
858.5;376787.40625
858.60004;386916.65625
858.70001;397279.34375
858.79999;407905.5
858.90002;418669.71875
859;429566.375
859.10004;440462.375
859.20001;451353.53125
859.29999;462047.25
859.40002;472539.625
859.5;482692.375
859.60004;492365.09375
859.70001;501497.375
859.79999;509963.15625
859.90002;517614.6875
860;524385.5625
860.10004;530220.25
860.20001;534953.5625
860.29999;538555.125
860.40002;540972.375
860.5;542154.4375
860.60004;542112.6875
860.70001;540818.6875
860.79999;538273.5625
860.90002;534536.9375
861;529639.0625
861.10004;523631.625
861.20001;516646.46875
861.29999;508726
861.40002;499997.9375
861.5;490596.84375
861.60004;480646.25
861.70001;470227.65625
861.79999;459511.78125
861.90002;448588.625
862;437635.8125
862.10004;426737.5
862.20001;416032.3125
862.29999;405578.96875
862.40002;395513.28125
862.5;385912.09375
862.60004;376795.78125
862.70001;368247.53125
862.79999;360327.375
862.90002;352976.65625
863;346295.40625
863.10004;340223.90625
863.20001;334779.71875
863.29999;329874.8125
863.40002;325524.46875
863.5;321691.75
863.60004;318308.3125
863.70001;315329.75
863.79999;312692.3125
863.90002;310358.6875
864;308284.53125
864.10004;306361.625
864.20001;304614.125
864.29999;302963.96875
864.40002;301397.5
864.5;299862.59375
864.60004;298355
864.70001;296843.03125
864.79999;295323.09375
864.90002;293764.65625
865;292201.3125
865.10004;290602.15625
865.20001;288981.625
865.29999;287349.25
865.40002;285694.53125
865.5;284030.53125
865.60004;282346.46875
865.70001;280644.6875
865.79999;278948.40625
865.90002;277216.625
866;275454.15625
866.10004;273641.875
866.20001;271803.46875
866.29999;269877.5625
866.40002;267870.75
866.5;265758.0625
866.60004;263531.1875
866.70001;261169.1875
866.79999;258681.359375
866.90002;256036.265625
867;253255.421875
867.10004;250324.4375
867.20001;247290.46875
867.29999;244145.15625
867.40002;240933.5625
867.5;237687.5
867.60004;234485.296875
867.70001;231349.359375
867.79999;228349.4375
867.90002;225576.34375
868;223079.78125
868.10004;220960.5
868.20001;219288.96875
868.29999;218144.28125
868.40002;217598.234375
868.5;217737.34375
868.60004;218611.84375
868.70001;220285.78125
868.79999;222827.671875
868.90002;226251.71875
869;230556.3125
869.10004;235767.4375
869.20001;241890.90625
869.29999;248878.9375
869.40002;256714.515625
869.5;265314.71875
869.60004;274621.90625
869.70001;284577.6875
869.79999;295060.3125
869.90002;305996.59375
870;317279.4375
870.10004;328808.40625
870.20001;340430
870.29999;352117.5
870.40002;363761.9375
870.5;375227.875
870.60004;386522.21875
870.70001;397538.1875
870.79999;408245.84375
870.90002;418645.71875
871;428690.5
871.10004;438430.0625
871.20001;447936.125
871.29999;457220.40625
871.40002;466380.03125
871.5;475479.875
871.60004;484654
871.70001;494001.8125
871.79999;503593.65625
871.90002;513631.21875
872;524150.0625
872.10004;535305.125
872.20001;547183.125
872.29999;559851.625
872.40002;573371.9375
872.5;587758.8125
872.60004;603102.75
872.70001;619268.0625
872.79999;636242.75
872.90002;653983.375
873;672342.5625
873.10004;691138.6875
873.20001;710264.3125
873.29999;729432.625
873.40002;748441.5
873.5;767014.25
873.60004;784876.875
873.70001;801796.3125
873.79999;817402.0625
873.90002;831508.9375
874;843726.4375
874.10004;853903.4375
874.20001;861695.3125
874.29999;866930
874.40002;869440.5625
874.5;869103.875
874.60004;865743.125
874.70001;859382.5625
874.79999;850006.4375
874.90002;837636.625
875;822406.5
875.10004;804476.25
875.20001;784046.3125
875.29999;761360.9375
875.40002;736777.4375
875.5;710546
875.60004;683103.4375
875.70001;654849.5625
875.79999;626145.8125
875.90002;597462.5625
876;569280.625
876.10004;541919
876.20001;515880.09375
876.29999;491488.25
876.40002;469134.78125
876.5;449138.40625
876.60004;431730.78125
876.70001;417194.65625
876.79999;405700.21875
876.90002;397384.625
877;392273.3125
877.10004;390421.4375
877.20001;391784.4375
877.29999;396175.71875
877.40002;403497.65625
877.5;413594.8125
877.60004;426157.40625
877.70001;440948.71875
877.79999;457652.4375
877.90002;475972.90625
878;495531
878.10004;516032.71875
878.20001;537115.3125
878.29999;558477.375
878.40002;579784.375
878.5;600741.75
878.60004;621154.0625
878.70001;640778.125
878.79999;659466.125
878.90002;677022
879;693420.5625
879.10004;708567.125
879.20001;722472.3125
879.29999;735228.875
879.40002;746835.9375
879.5;757396.6875
879.60004;767105.8125
879.70001;776067.875
879.79999;784477.5625
879.90002;792486.625
880;800325.9375
880.10004;808172.0625
880.20001;816101.6875
880.29999;824393.375
880.40002;833053.8125
880.5;842266.75
880.60004;852063.8125
880.70001;862468.875
880.79999;873472.4375
880.90002;885053.4375
881;897101.0625
881.10004;909522.125
881.20001;922151.5625
881.29999;934817.25
881.40002;947264.5625
881.5;959307.9375
881.60004;970742.75
881.70001;981199.1875
881.79999;990566.5625
881.90002;998506.875
882;1004827.1875
882.10004;1009290.5
882.20001;1011732.0625
882.29999;1011884.375
882.40002;1009793.9375
882.5;1005304.9375
882.60004;998326.25
882.70001;988891.6875
882.79999;977147.4375
882.90002;963019.875
883;946727.25
883.10004;928465.1875
883.20001;908423.3125
883.29999;886815.375
883.40002;863948.6875
883.5;840086.75
883.60004;815558.1875
883.70001;790654.4375
883.79999;765668.375
883.90002;740914.3125
884;716664.3125
884.10004;693163.125
884.20001;670637.4375
884.29999;649333.9375
884.40002;629383.9375
884.5;610867.25
884.60004;593889.625
884.70001;578517.75
884.79999;564659.9375
884.90002;552271.125
885;541341.25
885.10004;531653.5625
885.20001;523015.53125
885.29999;515260.5625
885.40002;508165.28125
885.5;501461.84375
885.60004;494951.125
885.70001;488343.21875
885.79999;481364.5
885.90002;473832.34375
886;465502.65625
886.10004;456163.0625
886.20001;445682.90625
886.29999;433943.34375
886.40002;420778.71875
886.5;406161.875
886.60004;390108.21875
886.70001;372667.8125
886.79999;353871.28125
886.90002;333801.03125
887;312693.40625
887.10004;290700.96875
887.20001;268041.0625
887.29999;244935.984375
887.40002;221669.25
887.5;198545.625
887.60004;175812.90625
887.70001;153756.375
887.79999;132707.4375
887.90002;112852.5546875
888;94522.9765625
888.10004;77866.25
888.20001;63123.35546875
888.29999;50484.28125
888.40002;40042.3515625
888.5;31896.419921875
888.60004;26101.67578125
888.70001;22657.9765625
888.79999;21589.71875
888.90002;22786.75390625
889;26164.6875
889.10004;31619.5546875
